DATE,EXE,PID,ACCOUNT,HOST,ORGANIZATION,COUNTRY
2016.06.07 05:36:46,Explorer.EXE,2624,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.07 05:36:46,Explorer.EXE,2624,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.07 05:36:46,Explorer.EXE,2624,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.07 05:36:46,Explorer.EXE,2624,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.07 05:36:46,Explorer.EXE,2624,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.07 05:36:46,Explorer.EXE,2624,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.07 05:36:52,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:36:53,svchost.exe,1380,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:36:53,svchost.exe,1380,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:36:53,svchost.exe,1380,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:36:53,svchost.exe,1380,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:36:53,svchost.exe,1380,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:36:53,svchost.exe,1380,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:36:53,svchost.exe,1380,System,v10.vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:36:53,svchost.exe,1380,System,v10.vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:36:53,svchost.exe,1380,System,v10.vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:36:53,svchost.exe,1380,System,v10.vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:37:34,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:37:46,Explorer.EXE,2624,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.07 05:37:46,Explorer.EXE,2624,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.07 05:37:54,svchost.exe,1380,System,v10.vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:38:11,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:38:21,svchost.exe,1380,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:38:21,svchost.exe,1380,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:38:52,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:39:37,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:40:21,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:40:57,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:41:36,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:42:07,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:42:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:42:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:42:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:42:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:42:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:42:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:42:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:42:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:42:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:42:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:42:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:42:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:42:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:42:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:42:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:42:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:42:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:42:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:42:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:42:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:42:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:42:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:42:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:42:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:42:46,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:43:24,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:43:42,svchost.exe,800,System,officeclient.microsoft.com,Microsoft Corp (MSFT-Z),US
2016.06.07 05:44:01,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:44:23,svchost.exe,1004,System,wpad,,
2016.06.07 05:44:41,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:45:17,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:45:51,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:46:28,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:47:04,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:47:47,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:48:21,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:48:53,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:49:35,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:50:18,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:51:03,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:51:35,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:51:46,Explorer.EXE,2624,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.07 05:51:46,Explorer.EXE,2624,,oem.twimg.com,Twitter Inc. (TWITT),US
2016.06.07 05:51:46,Explorer.EXE,2624,,tile-service.weather.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.07 05:51:46,Explorer.EXE,2624,,oem.twimg.com,Twitter Inc. (TWITT),US
2016.06.07 05:51:46,Explorer.EXE,2624,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.07 05:51:46,Explorer.EXE,2624,,oem.twimg.com,Twitter Inc. (TWITT),US
2016.06.07 05:51:46,Explorer.EXE,2624,,oem.twimg.com,Twitter Inc. (TWITT),US
2016.06.07 05:51:46,Explorer.EXE,2624,,tile-service.weather.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.07 05:51:46,Explorer.EXE,2624,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.07 05:51:46,Explorer.EXE,2624,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.07 05:51:46,Explorer.EXE,2624,,tile-service.weather.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.07 05:51:46,Explorer.EXE,2624,,tile-service.weather.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.07 05:51:53,Explorer.EXE,2624,,oem.twimg.com,Twitter Inc. (TWITT),US
2016.06.07 05:51:53,svchost.exe,1380,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:51:53,svchost.exe,1380,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:51:53,svchost.exe,1380,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:51:53,svchost.exe,1380,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:51:53,svchost.exe,1380,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:51:53,svchost.exe,1380,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:51:54,svchost.exe,1380,System,v10.vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:51:54,svchost.exe,1380,System,v10.vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:51:54,svchost.exe,1380,System,v10.vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:51:54,svchost.exe,1380,System,v10.vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:52:16,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:52:46,Explorer.EXE,2624,,tile-service.weather.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.07 05:52:46,Explorer.EXE,2624,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.07 05:52:46,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:52:54,svchost.exe,1380,System,v10.vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:53:21,svchost.exe,1380,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:53:21,svchost.exe,1380,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:53:28,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:53:42,svchost.exe,800,System,officeclient.microsoft.com,Microsoft Corp (MSFT-Z),US
2016.06.07 05:54:00,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:54:25,svchost.exe,1004,System,wpad,,
2016.06.07 05:54:43,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:55:23,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:55:58,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:56:29,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:57:04,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:57:36,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:57:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:57:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:57:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:57:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:57:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:57:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:57:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:57:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:57:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:57:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:57:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:57:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:57:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:57:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:57:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:57:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:57:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:57:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:57:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:57:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:57:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:57:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:57:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:57:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 05:58:18,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:59:01,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 05:59:36,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:00:15,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:00:46,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:01:17,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:01:49,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:02:29,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:03:07,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:03:38,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:03:42,svchost.exe,800,System,officeclient.microsoft.com,Microsoft Corp (MSFT-Z),US
2016.06.07 06:04:22,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:04:27,svchost.exe,1004,System,wpad,,
2016.06.07 06:05:04,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:05:43,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:06:16,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:06:46,Explorer.EXE,2624,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.07 06:06:46,Explorer.EXE,2624,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.07 06:06:46,Explorer.EXE,2624,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.07 06:06:46,Explorer.EXE,2624,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.07 06:06:46,Explorer.EXE,2624,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.07 06:06:46,Explorer.EXE,2624,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.07 06:06:46,Explorer.EXE,2624,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.07 06:06:46,Explorer.EXE,2624,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.07 06:06:53,svchost.exe,1380,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:06:53,svchost.exe,1380,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:06:53,svchost.exe,1380,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:06:53,svchost.exe,1380,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:06:53,svchost.exe,1380,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:06:53,svchost.exe,1380,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:06:54,svchost.exe,1380,System,v10.vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:06:54,svchost.exe,1380,System,v10.vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:06:54,svchost.exe,1380,System,v10.vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:06:54,svchost.exe,1380,System,v10.vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:06:56,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:07:32,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:07:46,Explorer.EXE,2624,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.07 06:07:46,Explorer.EXE,2624,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.07 06:07:54,svchost.exe,1380,System,v10.vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:08:07,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:08:21,svchost.exe,1380,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:08:21,svchost.exe,1380,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:08:46,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:09:22,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:09:56,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:10:28,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:11:13,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:11:47,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:12:18,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:12:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 06:12:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 06:12:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 06:12:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 06:12:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 06:12:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 06:12:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 06:12:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 06:12:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 06:12:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 06:12:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 06:12:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 06:12:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 06:12:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 06:12:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 06:12:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 06:12:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 06:12:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 06:12:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 06:12:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 06:12:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 06:12:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 06:12:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 06:12:38,OneDrive.exe,3016,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.07 06:12:51,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:13:36,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:13:42,svchost.exe,800,System,officeclient.microsoft.com,Microsoft Corp (MSFT-Z),US
2016.06.07 06:14:07,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:14:30,svchost.exe,1004,System,wpad,,
2016.06.07 06:14:43,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:15:17,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:16:00,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:16:40,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:17:21,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:18:02,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:18:38,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:19:17,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:19:47,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:20:25,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:21:03,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:21:35,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:21:46,Explorer.EXE,2624,,oem.twimg.com,Twitter Inc. (TWITT),US
2016.06.07 06:21:46,Explorer.EXE,2624,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.07 06:21:46,Explorer.EXE,2624,,tile-service.weather.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.07 06:21:46,Explorer.EXE,2624,,oem.twimg.com,Twitter Inc. (TWITT),US
2016.06.07 06:21:46,Explorer.EXE,2624,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.07 06:21:46,Explorer.EXE,2624,,oem.twimg.com,Twitter Inc. (TWITT),US
2016.06.07 06:21:46,Explorer.EXE,2624,,oem.twimg.com,Twitter Inc. (TWITT),US
2016.06.07 06:21:46,Explorer.EXE,2624,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.07 06:21:46,Explorer.EXE,2624,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.07 06:21:46,Explorer.EXE,2624,,tile-service.weather.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.07 06:21:46,Explorer.EXE,2624,,tile-service.weather.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.07 06:21:46,Explorer.EXE,2624,,tile-service.weather.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.07 06:21:48,svchost.exe,800,System,isatap,,
2016.06.07 06:21:53,Explorer.EXE,2624,,oem.twimg.com,Twitter Inc. (TWITT),US
2016.06.07 06:21:54,svchost.exe,1380,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:21:54,svchost.exe,1380,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:21:54,svchost.exe,1380,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:21:54,svchost.exe,1380,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:21:54,svchost.exe,1380,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:21:54,svchost.exe,1380,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:21:54,svchost.exe,1380,System,v10.vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:21:54,svchost.exe,1380,System,v10.vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:21:54,svchost.exe,1380,System,v10.vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:21:54,svchost.exe,1380,System,v10.vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:22:09,svchost.exe,800,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.07 06:22:46,Explorer.EXE,2624,,tile-service.weather.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
