DATE,PROCESS,PROTOCOL,DEST_IP,DEST_PORT,DEST_PORT_NAME,ORGANIZATION,COUNTRY
2016-07-26 06:02:23.175,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.253,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 06:21:28.698,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 06:21:28.698,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 06:32:23.084,C:\Windows\System32\svchost.exe,udp,255.255.255.255,67,bootps,,
2016-07-26 06:32:23.169,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.254,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 06:32:23.210,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.253,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 06:36:55.524,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 06:36:55.524,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 06:59:07.524,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 06:59:07.524,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 07:17:23.114,C:\Windows\System32\svchost.exe,udp,255.255.255.255,67,bootps,,
2016-07-26 07:17:23.218,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.254,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 07:17:23.237,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.253,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 07:17:53.347,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,a104-94-186-245.deploy.static.akamaitechnologies.com,80,http,Akamai Technologies. Inc. (AKAMAI),NL
2016-07-26 07:21:19.524,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 07:21:19.524,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 07:41:48.698,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 07:41:48.698,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 07:58:19.524,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 07:58:19.524,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 08:00:30.112,C:\Windows\System32\svchost.exe,udp,255.255.255.255,67,bootps,,
2016-07-26 08:00:30.192,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,a88-221-144-11.deploy.akamaitechnologies.com,80,http,Akamai Technologies,IT
2016-07-26 08:02:23.158,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.254,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 08:02:23.181,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.253,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 08:20:31.524,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 08:20:31.524,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 08:32:23.065,C:\Windows\System32\svchost.exe,udp,255.255.255.255,67,bootps,,
2016-07-26 08:32:23.184,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.253,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 08:32:53.316,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,a104-98-152-139.deploy.static.akamaitechnologies.com,80,http,Akamai Technologies. Inc. (AKAMAI),NL
2016-07-26 08:42:03.698,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 08:42:03.698,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 08:57:31.524,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 08:57:31.524,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 09:02:23.083,C:\Windows\System32\svchost.exe,udp,255.255.255.255,67,bootps,,
2016-07-26 09:02:23.166,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.254,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 09:02:23.202,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.253,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 09:19:43.524,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 09:19:43.524,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 09:32:33.346,C:\Windows\System32\svchost.exe,udp,224.0.0.252,5355,llmnr,,
2016-07-26 09:41:55.524,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 09:41:55.524,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 09:47:23.114,C:\Windows\System32\svchost.exe,udp,255.255.255.255,67,bootps,,
2016-07-26 09:47:23.202,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.254,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 09:47:23.231,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.253,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 09:47:53.334,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,a104-94-186-245.deploy.static.akamaitechnologies.com,80,http,Akamai Technologies. Inc. (AKAMAI),NL
2016-07-26 10:02:23.698,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 10:02:23.698,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 10:18:55.524,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 10:18:55.524,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 10:32:23.068,C:\Windows\System32\svchost.exe,udp,255.255.255.255,67,bootps,,
2016-07-26 10:32:23.156,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.254,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 10:32:23.181,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.253,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 10:41:07.524,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 10:41:07.524,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 11:02:23.067,C:\Windows\System32\svchost.exe,udp,255.255.255.255,67,bootps,,
2016-07-26 11:02:23.196,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.253,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 11:02:38.698,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 11:02:38.698,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 11:02:53.319,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,a104-98-152-139.deploy.static.akamaitechnologies.com,80,http,Akamai Technologies. Inc. (AKAMAI),NL
2016-07-26 11:18:07.524,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 11:18:07.524,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 11:32:23.083,C:\Windows\System32\svchost.exe,udp,255.255.255.255,67,bootps,,
2016-07-26 11:32:23.173,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.254,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 11:32:23.202,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.253,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 11:40:19.524,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 11:40:19.524,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 12:02:31.524,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 12:02:31.524,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 12:17:23.115,C:\Windows\System32\svchost.exe,udp,255.255.255.255,67,bootps,,
2016-07-26 12:17:23.190,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.254,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 12:17:23.202,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.253,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 12:17:53.346,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,a23-206-26-11.deploy.static.akamaitechnologies.com,80,http,Akamai Technologies. Inc. (AKAMAI),NL
2016-07-26 12:22:58.698,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 12:22:58.698,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 12:39:31.524,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 12:39:31.524,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 13:01:43.524,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 13:01:43.524,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 13:02:23.068,C:\Windows\System32\svchost.exe,udp,255.255.255.255,67,bootps,,
2016-07-26 13:02:23.166,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.254,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 13:02:23.194,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.253,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 13:23:13.698,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 13:23:13.698,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 13:32:23.066,C:\Windows\System32\svchost.exe,udp,255.255.255.255,67,bootps,,
2016-07-26 13:32:23.197,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.253,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 13:32:53.319,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,a23-74-33-44.deploy.static.akamaitechnologies.com,80,http,Akamai International. BV (AIB-17),US
2016-07-26 13:38:43.524,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 13:38:43.524,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 14:00:55.524,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 14:00:55.524,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 14:02:23.083,C:\Windows\System32\svchost.exe,udp,255.255.255.255,67,bootps,,
2016-07-26 14:02:23.156,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.254,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 14:02:23.214,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.253,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 14:23:07.524,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 14:23:07.524,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 14:30:23.825,C:\Windows\System32\svchost.exe,udp,255.255.255.255,67,bootps,,
2016-07-26 14:30:24.139,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,23.103.189.158,443,https,AS8075 Microsoft Corporation,US
2016-07-26 14:30:38.411,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,23.103.189.158,443,https,AS8075 Microsoft Corporation,US
2016-07-26 14:30:39.054,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,13.107.4.50,80,http,AS8068 Microsoft Corporation,US
2016-07-26 14:30:39.054,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,13.107.4.50,80,http,AS8068 Microsoft Corporation,US
2016-07-26 14:43:28.714,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 14:43:28.714,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 14:47:23.114,C:\Windows\System32\svchost.exe,udp,255.255.255.255,67,bootps,,
2016-07-26 14:47:23.218,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.254,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 14:47:23.241,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.253,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 14:47:53.346,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,a23-38-11-168.deploy.static.akamaitechnologies.com,80,http,Akamai Technologies. Inc. (AKAMAI),NL
2016-07-26 15:00:07.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 15:00:07.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 15:22:19.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 15:22:19.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 15:32:23.069,C:\Windows\System32\svchost.exe,udp,255.255.255.255,67,bootps,,
2016-07-26 15:32:23.156,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.254,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 15:32:23.229,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.253,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 15:43:43.714,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 15:43:43.714,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 15:59:19.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 15:59:19.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 16:00:49.372,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,msnbot-207-46-194-14.search.msn.com,80,http,Microsoft Corporation (MSFT),US
2016-07-26 16:00:49.463,C:\Windows\System32\svchost.exe,udp,255.255.255.255,67,bootps,,
2016-07-26 16:00:49.548,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,a23-74-37-184.deploy.static.akamaitechnologies.com,443,https,Akamai International. BV (AIB-17),US
2016-07-26 16:00:49.672,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,a23-214-150-169.deploy.static.akamaitechnologies.com,443,https,Akamai International. BV (AIB-17),US
2016-07-26 16:00:51.200,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,msnbot-207-46-194-14.search.msn.com,80,http,Microsoft Corporation (MSFT),US
2016-07-26 16:00:51.305,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,a23-74-37-184.deploy.static.akamaitechnologies.com,80,http,Akamai International. BV (AIB-17),US
2016-07-26 16:00:51.577,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,msnbot-207-46-194-14.search.msn.com,80,http,Microsoft Corporation (MSFT),US
2016-07-26 16:02:23.177,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.253,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 16:02:53.296,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,a104-98-152-139.deploy.static.akamaitechnologies.com,80,http,Akamai Technologies. Inc. (AKAMAI),NL
2016-07-26 16:21:31.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 16:21:31.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 16:32:23.084,C:\Windows\System32\svchost.exe,udp,255.255.255.255,67,bootps,,
2016-07-26 16:32:23.168,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.254,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 16:32:23.220,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.253,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 16:43:43.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 16:43:43.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 17:04:03.714,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 17:04:03.714,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 17:17:23.115,C:\Windows\System32\svchost.exe,udp,255.255.255.255,67,bootps,,
2016-07-26 17:17:23.184,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.254,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 17:17:23.231,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.253,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 17:17:53.322,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,a104-94-186-245.deploy.static.akamaitechnologies.com,80,http,Akamai Technologies. Inc. (AKAMAI),NL
2016-07-26 17:20:43.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 17:20:43.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 17:42:55.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 17:42:55.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 18:02:23.068,C:\Windows\System32\svchost.exe,udp,255.255.255.255,67,bootps,,
2016-07-26 18:02:23.168,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.254,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 18:02:23.191,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.253,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 18:04:18.714,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 18:04:18.714,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 18:17:31.235,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,msnbot-207-46-194-14.search.msn.com,80,http,Microsoft Corporation (MSFT),US
2016-07-26 18:17:31.328,C:\Windows\System32\svchost.exe,udp,255.255.255.255,67,bootps,,
2016-07-26 18:17:31.405,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,a23-74-37-184.deploy.static.akamaitechnologies.com,443,https,Akamai International. BV (AIB-17),US
2016-07-26 18:17:31.513,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,a184-87-216-50.deploy.static.akamaitechnologies.com,443,https,Akamai Technologies. Inc. (AKAMAI),NL
2016-07-26 18:17:32.912,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,msnbot-207-46-194-14.search.msn.com,80,http,Microsoft Corporation (MSFT),US
2016-07-26 18:17:33.021,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,a23-74-37-184.deploy.static.akamaitechnologies.com,80,http,Akamai International. BV (AIB-17),US
2016-07-26 18:17:33.281,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,msnbot-207-46-194-14.search.msn.com,80,http,Microsoft Corporation (MSFT),US
2016-07-26 18:19:55.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 18:19:55.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 18:32:23.195,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.253,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 18:32:53.333,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,a104-98-152-139.deploy.static.akamaitechnologies.com,80,http,Akamai Technologies. Inc. (AKAMAI),NL
2016-07-26 18:42:07.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 18:42:07.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 19:02:23.083,C:\Windows\System32\svchost.exe,udp,255.255.255.255,67,bootps,,
2016-07-26 19:02:23.156,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.254,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 19:02:23.192,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.253,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 19:04:19.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 19:04:19.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 19:24:33.776,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 19:24:33.776,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 19:41:19.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 19:41:19.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 19:47:23.128,C:\Windows\System32\svchost.exe,udp,255.255.255.255,67,bootps,,
2016-07-26 19:47:23.195,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.254,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 19:47:23.246,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.253,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 19:47:53.322,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,a184-50-171-168.deploy.static.akamaitechnologies.com,80,http,Akamai Technologies. Inc. (AKAMAI),NL
2016-07-26 20:03:31.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 20:03:31.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 20:24:48.776,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 20:24:48.776,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 20:32:23.069,C:\Windows\System32\svchost.exe,udp,255.255.255.255,67,bootps,,
2016-07-26 20:32:23.147,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.254,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 20:32:23.179,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.253,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 20:32:53.284,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,a104-94-186-245.deploy.static.akamaitechnologies.com,80,http,Akamai Technologies. Inc. (AKAMAI),NL
2016-07-26 20:40:31.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 20:40:31.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 21:02:23.075,C:\Windows\System32\svchost.exe,udp,255.255.255.255,67,bootps,,
2016-07-26 21:02:23.184,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.253,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 21:02:43.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 21:02:43.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 21:02:53.321,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,a184-50-171-168.deploy.static.akamaitechnologies.com,80,http,Akamai Technologies. Inc. (AKAMAI),NL
2016-07-26 21:24:55.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 21:24:55.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 21:32:23.084,C:\Windows\System32\svchost.exe,udp,255.255.255.255,67,bootps,,
2016-07-26 21:32:23.173,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.254,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 21:32:23.209,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.253,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 21:32:33.403,C:\Windows\System32\svchost.exe,udp,224.0.0.252,5355,llmnr,,
2016-07-26 21:45:08.776,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 21:45:08.776,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 22:01:55.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 22:01:55.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 22:03:28.065,C:\Windows\System32\svchost.exe,udp,255.255.255.255,67,bootps,,
2016-07-26 22:03:28.138,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,a184-50-171-168.deploy.static.akamaitechnologies.com,80,http,Akamai Technologies. Inc. (AKAMAI),NL
2016-07-26 22:17:23.199,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.254,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 22:17:23.228,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.253,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 22:24:07.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 22:24:07.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 22:45:23.776,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 22:45:23.776,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 23:01:07.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 23:01:07.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 23:02:23.090,C:\Windows\System32\svchost.exe,udp,255.255.255.255,67,bootps,,
2016-07-26 23:02:23.164,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.254,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 23:02:23.222,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.253,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 23:23:19.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 23:23:19.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
2016-07-26 23:30:30.065,C:\Windows\System32\svchost.exe,udp,255.255.255.255,67,bootps,,
2016-07-26 23:30:30.150,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,a104-94-186-245.deploy.static.akamaitechnologies.com,80,http,Akamai Technologies. Inc. (AKAMAI),NL
2016-07-26 23:32:23.189,C:\Program Files (x86)\Proxifier\Proxifier.exe,tcp,191.232.139.253,443,https,AS8075 Microsoft Corporation,IE
2016-07-26 23:45:31.587,C:\Windows\System32\svchost.exe,udp,239.255.255.250,1900,ssdp,,
