DATE,EXE,PID,ACCOUNT,HOST,ORGANIZATION,COUNTRY
2016.07.28 03:48:16,svchost.exe,824,System,go.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.07.28 03:48:16,svchost.exe,824,System,go.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.07.28 03:48:16,svchost.exe,824,System,go.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.07.28 03:48:16,rundll32.exe,2192,System,tele.trafficmanager.net,Microsoft Informatica Ltda,BR
2016.07.28 03:48:16,rundll32.exe,2192,System,telecommand.telemetry.microsoft.com,Microsoft Corporation (MSFT),US
2016.07.28 03:48:16,svchost.exe,824,System,go.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.07.28 03:48:16,svchost.exe,824,System,go.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.07.28 03:48:16,svchost.exe,824,System,go.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.07.28 03:48:16,svchost.exe,824,System,go.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.07.28 03:48:16,svchost.exe,824,System,go.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.07.28 03:48:16,svchost.exe,824,System,go.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.07.28 03:48:16,svchost.exe,824,System,go.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.07.28 03:48:16,svchost.exe,824,System,go.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.07.28 03:48:16,svchost.exe,824,System,go.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.07.28 03:48:16,svchost.exe,824,System,go.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.07.28 03:48:16,svchost.exe,824,System,go.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.07.28 03:48:17,svchost.exe,824,System,go.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.07.28 03:48:17,svchost.exe,824,System,go.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.07.28 03:48:17,svchost.exe,824,System,go.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
